Height,Weight,Head Round,Shoulder Width,Woman
186.0,76.0,55.0,4.345007749945543,0.0
176.0,63.0,54.0,4.827655053216393,0.0
184.0,78.0,55.0,4.423033810451313,0.0
181.0,87.0,54.0,5.349667175087276,0.0
174.0,79.0,57.0,5.0995419311685755,0.0
186.0,77.0,58.0,4.146471304729724,0.0
187.0,88.0,55.0,3.809776402764806,0.0
185.0,76.0,57.0,5.167294591878969,0.0
167.0,54.0,56.0,4.839905494567846,0.0
185.0,71.0,56.0,4.102219779673897,0.0
172.0,77.0,55.0,5.000078577780676,0.0
180.0,66.0,56.0,5.266747921044432,0.0
187.0,86.0,57.0,4.689352234235957,0.0
172.0,59.0,56.0,5.108959999436523,0.0
178.0,84.0,54.0,4.874185443613595,0.0
170.0,63.0,56.0,4.911025943217125,0.0
175.0,78.0,57.0,4.814343401564054,0.0
167.0,75.0,56.0,4.790985992092969,0.0
176.0,71.0,55.0,4.0867344768506735,0.0
171.0,71.0,56.0,4.52746933917121,0.0
194.0,97.0,58.0,4.627680735811704,0.0
173.0,67.0,57.0,5.293519394030646,0.0
193.0,90.0,56.0,4.889634525435507,0.0
194.0,102.0,58.0,4.105578776734406,0.0
173.0,75.0,57.0,4.8053432430581,0.0
194.0,85.0,58.0,4.8608394019904715,0.0
179.0,77.0,57.0,5.385940876272352,0.0
178.0,74.0,57.0,4.254261647000903,0.0
191.0,89.0,54.0,4.124120869459373,0.0
169.0,73.0,58.0,4.4133632045149245,0.0
182.0,79.0,58.0,4.037600409350601,0.0
193.0,79.0,57.0,4.3320230624190526,0.0
169.0,67.0,54.0,4.403171296957334,0.0
191.0,90.0,57.0,4.409486927268645,0.0
188.0,82.0,55.0,3.8227086317590326,0.0
173.0,75.0,56.0,5.0772142594522975,0.0
172.0,57.0,56.0,4.280682591922523,0.0
186.0,93.0,56.0,5.122661446290925,0.0
167.0,61.0,56.0,4.93165446757614,0.0
168.0,57.0,57.0,4.512426879947805,0.0
193.0,92.0,56.0,4.301912301145331,0.0
193.0,100.0,58.0,4.872488214082088,0.0
185.0,86.0,55.0,5.2958282702279895,0.0
177.0,69.0,54.0,4.688391759505378,0.0
167.0,63.0,54.0,5.003344602630807,0.0
193.0,90.0,56.0,4.347907986658367,0.0
190.0,89.0,55.0,3.9095162935043453,0.0
169.0,57.0,56.0,4.895327702543621,0.0
169.0,72.0,56.0,5.134540931363513,0.0
180.0,73.0,54.0,3.8456929644119713,0.0
179.0,87.0,55.0,4.474586773845774,0.0
174.0,75.0,58.0,4.697164304329937,0.0
192.0,98.0,54.0,4.4581688258227965,0.0
172.0,58.0,57.0,4.304228773264732,0.0
178.0,64.0,55.0,4.122488234103703,0.0
174.0,82.0,54.0,4.438830625017385,0.0
180.0,88.0,58.0,5.25591312263507,0.0
192.0,86.0,57.0,3.837589991571216,0.0
175.0,82.0,54.0,4.010459006931585,0.0
191.0,89.0,56.0,4.747690221804303,0.0
174.0,63.0,58.0,4.994219736565229,0.0
171.0,73.0,56.0,4.15094714374634,0.0
191.0,76.0,58.0,3.850594254698565,0.0
186.0,73.0,58.0,4.162571626359785,0.0
192.0,93.0,57.0,3.8591835287736096,0.0
194.0,103.0,58.0,4.835130880125046,0.0
187.0,76.0,56.0,4.304143602117438,0.0
182.0,86.0,54.0,4.31917302191495,0.0
171.0,77.0,58.0,3.946274118425327,0.0
190.0,94.0,58.0,4.2970415836273315,0.0
173.0,58.0,56.0,4.289898474036183,0.0
182.0,70.0,58.0,4.244006701154649,0.0
192.0,99.0,55.0,5.36407096862218,0.0
171.0,56.0,54.0,3.998472075790504,0.0
185.0,85.0,57.0,5.159202159287529,0.0
170.0,66.0,56.0,5.370169326509309,0.0
171.0,75.0,54.0,4.4845333854488585,0.0
193.0,79.0,57.0,4.4597155613533594,0.0
181.0,71.0,58.0,4.181511505889622,0.0
184.0,69.0,58.0,5.01240796910212,0.0
177.0,79.0,56.0,3.9696207362082823,0.0
174.0,69.0,57.0,5.303963644963684,0.0
171.0,63.0,55.0,4.427554177266596,0.0
188.0,75.0,54.0,4.332703861153284,0.0
189.0,96.0,56.0,4.630308900385154,0.0
171.0,75.0,58.0,4.324381002192905,0.0
177.0,78.0,57.0,5.347134602994565,0.0
183.0,76.0,57.0,4.564451706727437,0.0
172.0,68.0,55.0,3.81731740123623,0.0
172.0,69.0,55.0,4.37171764902723,0.0
175.0,65.0,54.0,3.8901644508843676,0.0
177.0,63.0,58.0,5.218468916461583,0.0
182.0,88.0,56.0,4.569194656138067,0.0
168.0,67.0,56.0,5.362130345893446,0.0
170.0,68.0,58.0,4.792565867029071,0.0
182.0,89.0,58.0,4.747815106766172,0.0
194.0,102.0,54.0,4.436731819220766,0.0
183.0,91.0,55.0,5.3863279529766,0.0
183.0,74.0,56.0,4.130582947776668,0.0
189.0,89.0,55.0,4.070821854447095,0.0
187.0,96.0,56.0,3.8979752831603083,0.0
168.0,77.0,55.0,4.510574406118134,0.0
168.0,55.0,54.0,4.315248631527454,0.0
192.0,85.0,55.0,3.992572410814151,0.0
167.0,71.0,56.0,5.349675338749683,0.0
179.0,82.0,58.0,4.803417492818806,0.0
169.0,69.0,57.0,4.377678276142456,0.0
174.0,73.0,56.0,5.20080314480602,0.0
183.0,90.0,55.0,5.21285808451685,0.0
180.0,74.0,54.0,4.9542765714593555,0.0
186.0,90.0,54.0,4.507517290453523,0.0
185.0,94.0,54.0,4.790343870051454,0.0
187.0,73.0,57.0,4.809338194359271,0.0
174.0,66.0,54.0,5.165439657097558,0.0
188.0,93.0,55.0,4.421611179811196,0.0
175.0,74.0,57.0,4.236242420117784,0.0
179.0,88.0,56.0,4.177404272090142,0.0
171.0,80.0,54.0,4.992482133739982,0.0
169.0,77.0,54.0,4.181844861078421,0.0
170.0,67.0,57.0,4.6332345345536945,0.0
173.0,68.0,54.0,4.575584309624096,0.0
177.0,65.0,54.0,4.282178918391048,0.0
191.0,99.0,56.0,4.183044418577862,0.0
187.0,76.0,55.0,4.881416631818999,0.0
193.0,82.0,57.0,4.084161383339122,0.0
191.0,91.0,57.0,4.345991568737302,0.0
191.0,100.0,58.0,4.846879294769075,0.0
178.0,65.0,58.0,4.624968894219984,0.0
178.0,66.0,58.0,4.128451924674007,0.0
180.0,76.0,55.0,5.340161834339998,0.0
171.0,56.0,56.0,4.797904041530188,0.0
188.0,83.0,54.0,5.0668788595802665,0.0
187.0,93.0,58.0,5.364079360176793,0.0
188.0,93.0,58.0,4.588029749086568,0.0
184.0,88.0,58.0,3.992437972045307,0.0
171.0,62.0,55.0,4.693769449166252,0.0
177.0,82.0,56.0,4.256984533861588,0.0
180.0,88.0,57.0,5.220825526486915,0.0
181.0,71.0,56.0,5.085497277789069,0.0
191.0,76.0,54.0,4.452451547048762,0.0
186.0,84.0,55.0,4.146031022640438,0.0
183.0,87.0,55.0,4.840293935896416,0.0
168.0,59.0,54.0,4.3865397654894425,0.0
193.0,96.0,55.0,3.899553818949443,0.0
169.0,66.0,55.0,4.751915854994599,0.0
187.0,90.0,54.0,4.859888887095346,0.0
187.0,77.0,54.0,5.302769539638647,0.0
187.0,90.0,56.0,4.07919700826223,0.0
187.0,86.0,57.0,5.290954038652418,0.0
169.0,77.0,54.0,4.645933619055988,0.0
176.0,81.0,57.0,5.277905362115435,0.0
168.0,57.0,55.0,4.157239538796123,0.0
177.0,70.0,55.0,5.220904511594515,0.0
191.0,94.0,58.0,4.070951306649495,0.0
191.0,78.0,56.0,4.804514522730124,0.0
172.0,79.0,54.0,5.077267247118018,0.0
174.0,74.0,56.0,5.243638881218324,0.0
174.0,83.0,55.0,4.711280865454238,0.0
194.0,84.0,58.0,4.774319654748769,0.0
169.0,54.0,57.0,4.705845388993827,0.0
177.0,62.0,54.0,4.421544868956631,0.0
171.0,66.0,58.0,4.876041256943176,0.0
171.0,58.0,55.0,4.144879630404379,0.0
184.0,81.0,55.0,4.79102839094248,0.0
192.0,96.0,54.0,4.228212925702424,0.0
177.0,86.0,57.0,5.174229704751091,0.0
181.0,80.0,54.0,5.239178513202212,0.0
186.0,73.0,56.0,4.055426710676966,0.0
170.0,73.0,57.0,4.466106660655191,0.0
188.0,90.0,55.0,4.980256365965006,0.0
184.0,70.0,54.0,4.741207816690631,0.0
167.0,75.0,54.0,4.910466390566913,0.0
177.0,71.0,56.0,4.774943934887585,0.0
185.0,91.0,58.0,5.2741717920271505,0.0
170.0,76.0,58.0,4.019598315038212,0.0
167.0,56.0,55.0,4.646089743776659,0.0
171.0,69.0,55.0,3.9872493769371724,0.0
178.0,83.0,56.0,4.344629616460399,0.0
174.0,71.0,58.0,4.293603374151612,0.0
175.0,68.0,58.0,5.2219767966041015,0.0
182.0,90.0,58.0,4.803041344194865,0.0
186.0,78.0,58.0,5.008371502031979,0.0
177.0,75.0,56.0,3.8212980890473696,0.0
176.0,73.0,58.0,4.904406677881886,0.0
183.0,69.0,54.0,4.396982804487005,0.0
179.0,84.0,57.0,4.587867141302453,0.0
173.0,75.0,56.0,5.036566150162427,0.0
186.0,95.0,57.0,4.599972233838919,0.0
188.0,74.0,56.0,4.02124314589636,0.0
192.0,100.0,55.0,4.8441080672958154,0.0
167.0,52.0,57.0,4.863863374433027,0.0
185.0,72.0,56.0,4.811233609519141,0.0
191.0,92.0,55.0,5.181478261329783,0.0
190.0,88.0,57.0,5.312454471052591,0.0
181.0,75.0,57.0,3.842552840769766,0.0
186.0,82.0,57.0,3.960772570842698,0.0
191.0,96.0,55.0,3.8503368130600633,0.0
174.0,78.0,56.0,3.9261177986476063,0.0
175.0,73.0,58.0,4.572985101586889,0.0
170.0,55.0,57.0,4.563204579857933,0.0
186.0,95.0,57.0,4.496519739557863,0.0
191.0,77.0,55.0,4.235608908561731,0.0
187.0,77.0,56.0,5.0068398563025545,0.0
175.0,74.0,56.0,3.9110507310969287,0.0
193.0,82.0,56.0,4.213921785856578,0.0
182.0,90.0,58.0,4.378428847125954,0.0
185.0,72.0,57.0,4.27067389752858,0.0
191.0,100.0,57.0,4.507318445561426,0.0
186.0,94.0,57.0,3.981771740607462,0.0
176.0,83.0,57.0,4.795836427068583,0.0
182.0,89.0,54.0,4.030166521969733,0.0
192.0,90.0,57.0,4.525436043239276,0.0
168.0,59.0,56.0,4.727820166877468,0.0
193.0,102.0,58.0,5.313909479419562,0.0
169.0,55.0,57.0,4.7434692045254145,0.0
185.0,83.0,57.0,4.2788807846796075,0.0
181.0,89.0,54.0,4.275692562890214,0.0
188.0,92.0,55.0,4.773648089553307,0.0
183.0,87.0,56.0,3.8379906599595235,0.0
174.0,63.0,57.0,4.016348378885233,0.0
168.0,63.0,58.0,4.694403310642446,0.0
171.0,56.0,56.0,4.200361673209624,0.0
170.0,62.0,57.0,3.8066835881463073,0.0
179.0,72.0,55.0,4.160946713219865,0.0
169.0,63.0,54.0,5.174466151843252,0.0
187.0,87.0,54.0,4.864595680846895,0.0
191.0,88.0,56.0,5.255648997302832,0.0
190.0,85.0,56.0,4.06238414235736,0.0
177.0,65.0,56.0,5.286731213947906,0.0
193.0,102.0,55.0,4.1688688252993495,0.0
175.0,60.0,58.0,5.304218382388776,0.0
194.0,84.0,55.0,4.429574598944835,0.0
173.0,68.0,58.0,5.015429669737802,0.0
187.0,72.0,58.0,4.7797461079973695,0.0
179.0,78.0,58.0,4.02936667349263,0.0
192.0,97.0,56.0,5.173263432491124,0.0
184.0,83.0,57.0,4.42939673310706,0.0
193.0,85.0,58.0,5.2703857863464805,0.0
192.0,90.0,54.0,4.600132159224479,0.0
188.0,84.0,57.0,5.169105675241424,0.0
171.0,78.0,58.0,4.241962114475843,0.0
168.0,62.0,58.0,4.346903970630647,0.0
186.0,81.0,57.0,5.1688255316029,0.0
189.0,81.0,56.0,3.9565432432051466,0.0
169.0,69.0,56.0,4.6702795334497305,0.0
187.0,87.0,57.0,4.30732267664804,0.0
167.0,65.0,56.0,4.177773051738045,0.0
192.0,94.0,57.0,5.320509488136063,0.0
192.0,96.0,55.0,4.127351808208064,0.0
188.0,77.0,54.0,3.8924262658983206,0.0
179.0,82.0,57.0,5.357101467584465,0.0
187.0,94.0,58.0,4.4119185651512325,0.0
175.0,81.0,54.0,4.027353194258405,0.0
171.0,73.0,58.0,5.077539280899362,0.0
180.0,80.0,55.0,5.341729911662709,0.0
186.0,91.0,55.0,5.036980148992301,0.0
167.0,75.0,57.0,4.394198993152598,0.0
172.0,63.0,58.0,4.815872081417928,0.0
194.0,103.0,54.0,4.504532950520455,0.0
186.0,91.0,54.0,4.031574966239382,0.0
173.0,71.0,55.0,4.290704865614452,0.0
179.0,73.0,55.0,4.6150972181084935,0.0
190.0,98.0,55.0,5.096182108711809,0.0
191.0,81.0,54.0,4.928821358426477,0.0
193.0,100.0,56.0,4.509488690197689,0.0
177.0,67.0,57.0,5.219831362991628,0.0
177.0,79.0,57.0,3.8957195059595104,0.0
186.0,94.0,57.0,5.281157583886459,0.0
176.0,66.0,58.0,4.505259843573922,0.0
182.0,88.0,56.0,4.819642723625636,0.0
183.0,81.0,55.0,4.838174680391166,0.0
173.0,61.0,57.0,5.255399873110531,0.0
184.0,79.0,57.0,5.278879989872986,0.0
181.0,88.0,55.0,5.374701298751659,0.0
182.0,80.0,58.0,3.871900028142149,0.0
192.0,93.0,56.0,4.431192057705369,0.0
180.0,82.0,56.0,3.8312195123775563,0.0
173.0,68.0,54.0,5.008243788522068,0.0
183.0,70.0,58.0,4.101234617094658,0.0
183.0,91.0,58.0,4.65474779931935,0.0
177.0,85.0,58.0,4.697821015062121,0.0
169.0,60.0,58.0,4.271917585620033,0.0
174.0,73.0,58.0,4.619855517025631,0.0
177.0,72.0,58.0,5.118165083532505,0.0
176.0,74.0,56.0,3.8240478299775225,0.0
186.0,92.0,58.0,4.583906568285771,0.0
188.0,76.0,56.0,5.160599480418934,0.0
168.0,64.0,56.0,4.973981263821363,0.0
182.0,70.0,56.0,5.12430753510655,0.0
182.0,67.0,55.0,4.928363217425094,0.0
185.0,77.0,55.0,4.614844674885005,0.0
177.0,74.0,58.0,4.523951845024901,0.0
188.0,85.0,56.0,3.8841019086278923,0.0
186.0,79.0,58.0,4.106525963998019,0.0
192.0,96.0,55.0,4.1479237600553,0.0
178.0,64.0,57.0,4.744765032983985,0.0
184.0,89.0,56.0,4.232647568787387,0.0
186.0,94.0,54.0,5.3387399751141515,0.0
181.0,71.0,58.0,3.8058193638836917,0.0
188.0,76.0,55.0,4.18019778040601,0.0
170.0,55.0,57.0,5.3078840490491705,0.0
181.0,69.0,56.0,4.277514924196306,0.0
193.0,97.0,54.0,4.470364797982672,0.0
169.0,70.0,55.0,5.1598628361313335,0.0
173.0,71.0,58.0,5.088190401541422,0.0
178.0,66.0,54.0,4.4182950783235135,0.0
173.0,69.0,56.0,4.525503137532923,0.0
169.0,64.0,55.0,4.2437681738022,0.0
170.0,62.0,54.0,4.608904474437772,0.0
188.0,75.0,57.0,4.024745875047596,0.0
177.0,71.0,57.0,4.835141432659658,0.0
168.0,70.0,57.0,5.391350610785195,0.0
177.0,83.0,57.0,4.84841155352079,0.0
188.0,93.0,57.0,4.5889654692862205,0.0
172.0,62.0,58.0,5.326702160139204,0.0
188.0,95.0,56.0,3.814283593659284,0.0
173.0,58.0,58.0,4.0830179142607985,0.0
185.0,87.0,54.0,3.82241924174026,0.0
171.0,64.0,58.0,3.842037465885088,0.0
188.0,78.0,57.0,3.9391772610007383,0.0
193.0,90.0,57.0,4.3613963173206844,0.0
189.0,81.0,56.0,4.837678608273447,0.0
170.0,66.0,55.0,4.322620353379433,0.0
185.0,93.0,55.0,4.857347934317614,0.0
169.0,68.0,55.0,4.820883146264238,0.0
193.0,99.0,54.0,4.896024968136966,0.0
169.0,70.0,56.0,4.977287796996131,0.0
192.0,95.0,57.0,4.273751593838851,0.0
179.0,86.0,57.0,4.901478761147203,0.0
176.0,78.0,54.0,4.534277500986959,0.0
181.0,75.0,54.0,5.3436373592283894,0.0
190.0,94.0,54.0,4.774086864512028,0.0
174.0,75.0,55.0,4.260790238069412,0.0
170.0,61.0,57.0,4.083673964037532,0.0
193.0,93.0,56.0,3.9181726697819967,0.0
170.0,57.0,55.0,4.462483690514281,0.0
174.0,61.0,57.0,3.9941573545864477,0.0
183.0,79.0,56.0,4.042343523493052,0.0
178.0,72.0,57.0,4.470567188857363,0.0
172.0,71.0,55.0,4.4909629057123235,0.0
169.0,64.0,54.0,4.841336983887851,0.0
192.0,83.0,55.0,4.18104122675192,0.0
187.0,81.0,57.0,4.747348230586327,0.0
172.0,61.0,58.0,4.541225909664947,0.0
183.0,83.0,56.0,4.751586950797488,0.0
171.0,80.0,55.0,4.172086560447439,0.0
168.0,74.0,56.0,4.871795781960953,0.0
193.0,93.0,56.0,4.215523170535738,0.0
178.0,63.0,56.0,4.26147756442839,0.0
172.0,63.0,56.0,3.9654997828186622,0.0
168.0,76.0,56.0,4.701863025408015,0.0
194.0,89.0,58.0,4.303188831674597,0.0
170.0,60.0,54.0,4.178929974426473,0.0
186.0,72.0,55.0,4.027701275131751,0.0
169.0,78.0,58.0,4.958902406086783,0.0
184.0,74.0,54.0,3.9488863466329964,0.0
169.0,59.0,56.0,4.635077710931764,0.0
176.0,75.0,58.0,4.883969749065168,0.0
181.0,89.0,58.0,4.673403813799352,0.0
189.0,97.0,57.0,4.1251764312725285,0.0
175.0,79.0,57.0,4.800930871835549,0.0
185.0,77.0,55.0,4.800736407562253,0.0
182.0,90.0,56.0,4.710590528016073,0.0
187.0,88.0,58.0,4.853083945645219,0.0
172.0,69.0,54.0,3.876970970624786,0.0
181.0,67.0,56.0,5.308359851059867,0.0
181.0,76.0,58.0,4.621483607474007,0.0
170.0,72.0,56.0,4.362543560459158,0.0
167.0,59.0,54.0,4.877292262931351,0.0
172.0,70.0,58.0,4.005280191155604,0.0
183.0,76.0,54.0,4.696797013290556,0.0
173.0,76.0,57.0,3.92733684363575,0.0
191.0,80.0,55.0,3.8498888808902336,0.0
187.0,81.0,58.0,4.325448412043967,0.0
176.0,82.0,58.0,5.049286625218104,0.0
169.0,65.0,57.0,4.619688211956136,0.0
176.0,61.0,55.0,4.758736138178391,0.0
184.0,86.0,55.0,4.523027313339725,0.0
187.0,89.0,57.0,4.915063051052027,0.0
174.0,71.0,56.0,5.303232758050734,0.0
175.0,80.0,56.0,3.840405449062211,0.0
170.0,60.0,58.0,5.02254127527914,0.0
192.0,87.0,54.0,3.817704549899095,0.0
178.0,79.0,56.0,4.093327776736734,0.0
191.0,83.0,57.0,4.576329872207094,0.0
184.0,74.0,56.0,4.19606689803495,0.0
191.0,93.0,58.0,4.702083411276947,0.0
189.0,83.0,55.0,5.255559624252509,0.0
189.0,81.0,58.0,5.208363683421865,0.0
174.0,69.0,56.0,4.824052691391593,0.0
178.0,83.0,57.0,4.334517182713278,0.0
190.0,89.0,57.0,4.3022052484202975,0.0
179.0,72.0,58.0,5.234384079693324,0.0
177.0,72.0,54.0,5.343147385349339,0.0
169.0,69.0,54.0,4.378634660331212,0.0
185.0,90.0,57.0,5.193689330056646,0.0
167.0,70.0,55.0,3.8250267992622056,0.0
193.0,89.0,55.0,5.095155680402013,0.0
194.0,99.0,58.0,4.78778984214175,0.0
168.0,62.0,57.0,4.627255056051517,0.0
181.0,75.0,57.0,4.226778306434118,0.0
191.0,90.0,55.0,5.057680679927849,0.0
177.0,80.0,55.0,4.256322774510021,0.0
181.0,80.0,57.0,4.448933631226437,0.0
174.0,63.0,56.0,5.241295971971721,0.0
193.0,98.0,56.0,4.072184832506666,0.0
175.0,68.0,54.0,4.454174971217476,0.0
177.0,69.0,55.0,5.288164337290315,0.0
193.0,89.0,55.0,3.926232949059015,0.0
177.0,85.0,57.0,4.122931339951482,0.0
170.0,60.0,54.0,5.170505399918036,0.0
188.0,88.0,58.0,3.958765639857872,0.0
173.0,64.0,57.0,5.161170215310701,0.0
168.0,69.0,57.0,5.360256332713693,0.0
192.0,80.0,57.0,4.979959534971867,0.0
188.0,80.0,57.0,5.388444893845466,0.0
189.0,91.0,57.0,4.351268025879705,0.0
176.0,81.0,56.0,4.385162295645316,0.0
191.0,81.0,57.0,4.050192866262214,0.0
187.0,73.0,54.0,4.749565247107931,0.0
173.0,72.0,55.0,4.671599560863159,0.0
181.0,71.0,57.0,5.0572067023557805,0.0
178.0,86.0,56.0,4.122064440253978,0.0
167.0,74.0,55.0,4.154690778601732,0.0
168.0,53.0,58.0,3.8482928881281038,0.0
175.0,75.0,55.0,4.784040836887457,0.0
183.0,83.0,56.0,3.9208306799077284,0.0
174.0,71.0,57.0,5.343078858480473,0.0
194.0,94.0,54.0,4.249500270550719,0.0
175.0,65.0,55.0,4.81037864407765,0.0
186.0,92.0,55.0,3.946082190246111,0.0
178.0,81.0,55.0,4.338697563038711,0.0
172.0,71.0,57.0,4.251772849797862,0.0
167.0,55.0,56.0,4.483682100105642,0.0
193.0,95.0,55.0,5.272600896269059,0.0
175.0,71.0,58.0,4.739937346275562,0.0
169.0,74.0,55.0,3.994295058720763,0.0
176.0,66.0,57.0,3.859561179984907,0.0
187.0,77.0,57.0,5.0750574957581245,0.0
181.0,90.0,54.0,4.776858179496533,0.0
187.0,86.0,58.0,4.278929533847497,0.0
172.0,80.0,58.0,4.591785346987169,0.0
183.0,86.0,56.0,5.099927278267367,0.0
184.0,89.0,58.0,4.6197521827872965,0.0
186.0,93.0,58.0,4.162434071531282,0.0
169.0,61.0,58.0,4.6265577495910115,0.0
178.0,81.0,56.0,5.306974341801848,0.0
185.0,85.0,54.0,4.486379271648797,0.0
171.0,76.0,57.0,5.148157606167178,0.0
170.0,55.0,55.0,4.869759920522787,0.0
194.0,103.0,58.0,4.160335470129284,0.0
179.0,85.0,57.0,4.664160716128828,0.0
179.0,85.0,54.0,5.045577873018674,0.0
172.0,70.0,58.0,5.328298826823552,0.0
180.0,66.0,55.0,3.9215302056882955,0.0
167.0,60.0,55.0,5.294399836888943,0.0
178.0,67.0,57.0,4.270618481554408,0.0
169.0,62.0,57.0,5.105025428116566,0.0
178.0,65.0,58.0,5.353369572039617,0.0
186.0,72.0,56.0,4.916161271885203,0.0
179.0,66.0,58.0,4.920196206686131,0.0
181.0,72.0,58.0,4.711625545076846,0.0
189.0,87.0,55.0,5.339663920307564,0.0
167.0,74.0,55.0,5.213047720478257,0.0
167.0,71.0,57.0,5.334900259557701,0.0
172.0,79.0,56.0,4.843436613517518,0.0
178.0,72.0,56.0,4.13305399932963,0.0
182.0,85.0,55.0,4.094102482313716,0.0
186.0,71.0,56.0,4.428076645507555,0.0
189.0,84.0,58.0,4.994243615614912,0.0
171.0,78.0,57.0,4.284168916347761,0.0
178.0,79.0,54.0,4.7111028355255815,0.0
193.0,94.0,55.0,4.719773810458521,0.0
185.0,76.0,55.0,4.149792960917875,0.0
175.0,77.0,54.0,5.197000433072522,0.0
193.0,95.0,54.0,5.265908380244076,0.0
177.0,64.0,56.0,4.970208039916796,0.0
168.0,74.0,55.0,4.978247871572126,0.0
194.0,98.0,57.0,4.098942727172664,0.0
183.0,74.0,57.0,4.918634194194761,0.0
175.0,77.0,57.0,3.9924205486787803,0.0
175.0,77.0,56.0,3.980015464445048,0.0
173.0,73.0,57.0,4.837847801458901,0.0
181.0,66.0,58.0,4.6191402369216945,0.0
170.0,72.0,54.0,4.6561854520919805,0.0
183.0,78.0,56.0,5.053370617464367,0.0
173.0,65.0,55.0,4.404530845669673,0.0
179.0,85.0,58.0,4.47558002805992,0.0
172.0,78.0,57.0,4.244094005557902,0.0
186.0,79.0,55.0,4.410635144409645,0.0
168.0,54.0,54.0,4.388141397284657,0.0
187.0,84.0,57.0,4.472326631791348,0.0
194.0,96.0,58.0,4.252535618149112,0.0
184.0,69.0,54.0,4.168671938188878,0.0
170.0,79.0,56.0,3.8583301407786714,0.0
183.0,79.0,58.0,5.38810187906445,0.0
171.0,72.0,57.0,5.298000712421531,0.0
186.0,81.0,57.0,4.6413259013477015,0.0
180.0,79.0,55.0,5.116527680856054,0.0
186.0,88.0,58.0,3.8366044655206326,0.0
167.0,69.0,54.0,4.7709159007889586,0.0
168.0,62.0,56.0,4.845722758471931,0.0
177.0,65.0,57.0,5.115116536201304,0.0
185.0,89.0,56.0,3.8539086623016825,0.0
170.0,74.0,54.0,5.307677288680583,0.0
189.0,90.0,56.0,4.807492256142112,0.0
173.0,75.0,54.0,4.552156827868576,0.0
184.0,85.0,55.0,3.89197832374458,0.0
185.0,72.0,57.0,3.9825983910765257,0.0
194.0,89.0,54.0,4.61222119379842,0.0
185.0,76.0,55.0,4.260543143103672,0.0
180.0,77.0,56.0,4.139892557399634,0.0
194.0,91.0,57.0,5.045725572096236,0.0
192.0,84.0,56.0,3.8120090179182338,0.0
187.0,87.0,57.0,5.2459755065928,0.0
191.0,89.0,57.0,3.9639082801670438,0.0
175.0,77.0,56.0,4.82907216802982,0.0
180.0,78.0,58.0,5.315345015076028,0.0
188.0,97.0,54.0,5.140309812056841,0.0
190.0,85.0,57.0,5.042968469848936,0.0
167.0,74.0,55.0,4.337958844273209,0.0
169.0,75.0,56.0,4.409554588040556,0.0
167.0,72.0,55.0,4.364874771217716,0.0
176.0,83.0,55.0,5.024825207558607,0.0
174.0,73.0,57.0,4.0271891515912115,0.0
191.0,97.0,58.0,4.468829993340025,0.0
168.0,77.0,57.0,4.98169250479973,0.0
180.0,66.0,57.0,5.3082473138937605,0.0
172.0,70.0,56.0,4.016265067474205,0.0
175.0,79.0,54.0,5.291133627803595,0.0
171.0,67.0,58.0,4.902773264631739,0.0
193.0,86.0,57.0,5.214524280739192,0.0
170.0,55.0,56.0,4.042224712139929,0.0
184.0,87.0,57.0,4.941674384830609,0.0
170.0,58.0,55.0,3.9264513315160134,0.0
193.0,94.0,54.0,3.9892856974745965,0.0
189.0,93.0,58.0,4.884260414138231,0.0
167.0,54.0,56.0,4.41909324571559,0.0
181.0,85.0,58.0,3.853854771114978,0.0
190.0,88.0,58.0,4.436290621544503,0.0
178.0,72.0,54.0,4.884629865122639,0.0
183.0,90.0,54.0,5.135654774106834,0.0
176.0,70.0,57.0,5.236458849078887,0.0
184.0,77.0,57.0,5.333236603735324,0.0
172.0,65.0,58.0,4.483680070340714,0.0
194.0,96.0,55.0,5.037312598144825,0.0
182.0,88.0,54.0,5.100130633712398,0.0
175.0,76.0,58.0,4.947619234169252,0.0
174.0,75.0,57.0,4.406826364022049,0.0
191.0,84.0,55.0,4.51859335045745,0.0
167.0,57.0,58.0,4.523736101036646,0.0
177.0,62.0,57.0,4.298242245458907,0.0
194.0,87.0,55.0,5.200675332735496,0.0
188.0,76.0,54.0,4.162675496497725,0.0
180.0,83.0,56.0,4.470734448476881,0.0
194.0,79.0,57.0,4.555469720062393,0.0
183.0,78.0,57.0,4.766677522996668,0.0
191.0,94.0,56.0,5.026476766043465,0.0
186.0,80.0,58.0,4.694603698808763,0.0
186.0,83.0,58.0,4.1573348372573005,0.0
171.0,64.0,57.0,3.9443003288870377,0.0
190.0,97.0,57.0,3.843771136040598,0.0
180.0,81.0,57.0,4.009978226586097,0.0
189.0,89.0,58.0,4.781957714425054,0.0
175.0,77.0,57.0,4.880149130262245,0.0
189.0,75.0,55.0,4.899235708619515,0.0
180.0,70.0,56.0,4.39691476595704,0.0
168.0,64.0,56.0,4.211504961774051,0.0
170.0,62.0,56.0,4.89803445925349,0.0
187.0,74.0,55.0,4.600291000724042,0.0
167.0,74.0,57.0,4.628108822598118,0.0
192.0,81.0,58.0,4.221492617296721,0.0
173.0,74.0,54.0,4.861467953300293,0.0
178.0,81.0,58.0,4.51172422882578,0.0
179.0,67.0,54.0,4.424466480364137,0.0
187.0,83.0,56.0,5.393111426044919,0.0
192.0,99.0,54.0,4.813726045987751,0.0
184.0,79.0,56.0,4.0316963177094625,0.0
